County,County Name,Precinct,Congressional,Legislative,Office Name,Early Votes For,Early Votes Against,Election Night Votes For,Election Night Votes Against,Mail-In Ballot 1 Votes For,Mail-In Ballot 1 Votes Against,Provisional Votes For,Provisional Votes Against,Mail-In Ballot 2 Votes For,Mail-In Ballot 2 Votes Against,Early Votes,Election Night Votes,Mail-In Ballot 1 Votes,Provisional Votes,Mail-In Ballot 2 Votes
03,Baltimore City,010-002,07,45,U.S. Congress,32,NA,124,NA,82,NA,30,NA,13,NA,32,124,82,30,13
03,Baltimore City,010-002,07,45,U.S. Senator,31,NA,121,NA,81,NA,28,NA,13,NA,31,121,81,28,13
03,Baltimore City,010-003,07,46,Attorney General,1,NA,28,NA,22,NA,2,NA,1,NA,1,28,22,2,1
03,Baltimore City,010-003,07,46,Board of Ed at Large,2,NA,47,NA,23,NA,3,NA,0,NA,2,47,23,3,0
03,Baltimore City,010-003,07,46,Clerk Circuit Court,1,NA,26,NA,17,NA,2,NA,0,NA,1,26,17,2,0
03,Baltimore City,010-003,07,46,Comptroller,1,NA,28,NA,21,NA,2,NA,1,NA,1,28,21,2,1
03,Baltimore City,010-003,07,46,Governor / Lt. Governor,1,NA,29,NA,22,NA,2,NA,1,NA,1,29,22,2,1
03,Baltimore City,010-003,07,46,House of Delegates,3,NA,67,NA,29,NA,1,NA,3,NA,3,67,29,1,3
03,Baltimore City,010-003,07,46,Judge Circuit Court,2,NA,81,NA,26,NA,5,NA,0,NA,2,81,26,5,0
03,Baltimore City,010-003,07,46,Judge Orphans' Court,3,NA,65,NA,23,NA,4,NA,0,NA,3,65,23,4,0
03,Baltimore City,010-003,07,46,Judge Spec Appeal at Lg,2,0,37,21,18,12,0,4,0,0,2,58,30,4,0
03,Baltimore City,010-003,07,46,Register of Wills,1,NA,25,NA,18,NA,2,NA,0,NA,1,25,18,2,0
03,Baltimore City,010-003,07,46,Sheriff,1,NA,26,NA,15,NA,2,NA,0,NA,1,26,15,2,0
03,Baltimore City,010-003,07,46,State Senator,1,NA,29,NA,18,NA,1,NA,1,NA,1,29,18,1,1
03,Baltimore City,010-003,07,46,State's Attorney,1,NA,27,NA,15,NA,1,NA,1,NA,1,27,15,1,1
03,Baltimore City,010-003,07,46,U.S. Congress,1,NA,29,NA,21,NA,2,NA,1,NA,1,29,21,2,1
03,Baltimore City,010-003,07,46,U.S. Senator,1,NA,28,NA,20,NA,2,NA,1,NA,1,28,20,2,1
03,Baltimore City,010-004,07,45,Attorney General,10,NA,77,NA,40,NA,5,NA,11,NA,10,77,40,5,11
03,Baltimore City,010-004,07,45,Board of Ed at Large,14,NA,119,NA,60,NA,3,NA,16,NA,14,119,60,3,16
03,Baltimore City,010-004,07,45,Clerk Circuit Court,10,NA,72,NA,38,NA,3,NA,10,NA,10,72,38,3,10
03,Baltimore City,010-004,07,45,Comptroller,10,NA,75,NA,39,NA,5,NA,11,NA,10,75,39,5,11
03,Baltimore City,010-004,07,45,Governor / Lt. Governor,10,NA,67,NA,36,NA,3,NA,12,NA,10,67,36,3,12
03,Baltimore City,010-004,07,45,House of Delegates,26,NA,168,NA,97,NA,2,NA,27,NA,26,168,97,2,27
03,Baltimore City,010-004,07,45,Judge Circuit Court,32,NA,168,NA,102,NA,5,NA,23,NA,32,168,102,5,23
03,Baltimore City,010-004,07,45,Judge Orphans' Court,26,NA,158,NA,95,NA,3,NA,25,NA,26,158,95,3,25
03,Baltimore City,010-004,07,45,Judge Spec Appeal at Lg,17,3,95,42,60,10,3,1,12,7,20,137,70,4,19
03,Baltimore City,010-004,07,45,Register of Wills,10,NA,74,NA,39,NA,3,NA,11,NA,10,74,39,3,11
03,Baltimore City,010-004,07,45,Sheriff,10,NA,70,NA,36,NA,2,NA,11,NA,10,70,36,2,11
03,Baltimore City,010-004,07,45,State Senator,10,NA,74,NA,40,NA,1,NA,11,NA,10,74,40,1,11
03,Baltimore City,010-004,07,45,State's Attorney,10,NA,71,NA,41,NA,3,NA,11,NA,10,71,41,3,11
03,Baltimore City,010-004,07,45,U.S. Congress,10,NA,79,NA,41,NA,4,NA,11,NA,10,79,41,4,11
03,Baltimore City,010-004,07,45,U.S. Senator,10,NA,77,NA,41,NA,5,NA,11,NA,10,77,41,5,11
03,Baltimore City,011-001,07,40,Attorney General,64,NA,365,NA,172,NA,69,NA,89,NA,64,365,172,69,89
03,Baltimore City,011-001,07,40,Board of Ed at Large,88,NA,509,NA,246,NA,71,NA,127,NA,88,509,246,71,127
03,Baltimore City,011-001,07,40,Clerk Circuit Court,53,NA,300,NA,132,NA,57,NA,72,NA,53,300,132,57,72
03,Baltimore City,011-001,07,40,Comptroller,64,NA,365,NA,173,NA,69,NA,89,NA,64,365,173,69,89
03,Baltimore City,011-001,07,40,Governor / Lt. Governor,65,NA,368,NA,173,NA,69,NA,91,NA,65,368,173,69,91
03,Baltimore City,011-001,07,40,House of Delegates,164,NA,897,NA,443,NA,134,NA,238,NA,164,897,443,134,238
03,Baltimore City,011-001,07,40,Judge Circuit Court,144,NA,823,NA,413,NA,112,NA,195,NA,144,823,413,112,195
03,Baltimore City,011-001,07,40,Judge Orphans' Court,126,NA,755,NA,364,NA,120,NA,194,NA,126,755,364,120,194
03,Baltimore City,011-001,07,40,Judge Spec Appeal at Lg,79,22,409,118,210,43,57,33,89,23,101,527,253,90,112
03,Baltimore City,011-001,07,40,Register of Wills,51,NA,298,NA,133,NA,56,NA,71,NA,51,298,133,56,71
03,Baltimore City,011-001,07,40,Sheriff,56,NA,299,NA,144,NA,57,NA,71,NA,56,299,144,57,71
03,Baltimore City,011-001,07,40,State Senator,64,NA,359,NA,170,NA,58,NA,85,NA,64,359,170,58,85
03,Baltimore City,011-001,07,40,State's Attorney,58,NA,334,NA,163,NA,62,NA,82,NA,58,334,163,62,82
03,Baltimore City,011-001,07,40,U.S. Congress,65,NA,363,NA,170,NA,66,NA,87,NA,65,363,170,66,87
03,Baltimore City,011-001,07,40,U.S. Senator,64,NA,364,NA,172,NA,65,NA,90,NA,64,364,172,65,90
03,Baltimore City,011-002,07,40,Attorney General,5,NA,85,NA,50,NA,20,NA,38,NA,5,85,50,20,38
03,Baltimore City,011-002,07,40,Board of Ed at Large,5,NA,108,NA,77,NA,20,NA,54,NA,5,108,77,20,54
03,Baltimore City,011-002,07,40,Clerk Circuit Court,5,NA,72,NA,39,NA,17,NA,24,NA,5,72,39,17,24
03,Baltimore City,011-002,07,40,Comptroller,6,NA,87,NA,50,NA,20,NA,37,NA,6,87,50,20,37
03,Baltimore City,011-002,07,40,Governor / Lt. Governor,6,NA,87,NA,48,NA,19,NA,38,NA,6,87,48,19,38
03,Baltimore City,011-002,07,40,House of Delegates,16,NA,210,NA,119,NA,40,NA,98,NA,16,210,119,40,98
03,Baltimore City,011-002,07,40,Judge Circuit Court,11,NA,186,NA,114,NA,30,NA,71,NA,11,186,114,30,71
03,Baltimore City,011-002,07,40,Judge Orphans' Court,12,NA,185,NA,113,NA,35,NA,57,NA,12,185,113,35,57
03,Baltimore City,011-002,07,40,Judge Spec Appeal at Lg,10,0,107,34,62,14,17,7,33,16,10,141,76,24,49
03,Baltimore City,011-002,07,40,Register of Wills,5,NA,77,NA,42,NA,16,NA,23,NA,5,77,42,16,23
03,Baltimore City,011-002,07,40,Sheriff,4,NA,76,NA,42,NA,17,NA,26,NA,4,76,42,17,26
03,Baltimore City,011-002,07,40,State Senator,6,NA,86,NA,48,NA,18,NA,37,NA,6,86,48,18,37
03,Baltimore City,011-002,07,40,State's Attorney,6,NA,78,NA,46,NA,17,NA,30,NA,6,78,46,17,30
03,Baltimore City,011-002,07,40,U.S. Congress,6,NA,87,NA,49,NA,20,NA,37,NA,6,87,49,20,37
03,Baltimore City,011-002,07,40,U.S. Senator,5,NA,87,NA,49,NA,19,NA,38,NA,5,87,49,19,38
03,Baltimore City,011-003,07,40,Attorney General,65,NA,344,NA,168,NA,24,NA,82,NA,65,344,168,24,82
03,Baltimore City,011-003,07,40,Board of Ed at Large,90,NA,484,NA,214,NA,28,NA,109,NA,90,484,214,28,109
03,Baltimore City,011-003,07,40,Clerk Circuit Court,55,NA,266,NA,122,NA,19,NA,60,NA,55,266,122,19,60
03,Baltimore City,011-003,07,40,Comptroller,66,NA,345,NA,169,NA,24,NA,83,NA,66,345,169,24,83
03,Baltimore City,011-003,07,40,Governor / Lt. Governor,66,NA,349,NA,167,NA,24,NA,83,NA,66,349,167,24,83
03,Baltimore City,011-003,07,40,House of Delegates,171,NA,858,NA,417,NA,58,NA,205,NA,171,858,417,58,205
03,Baltimore City,011-003,07,40,Judge Circuit Court,168,NA,745,NA,353,NA,51,NA,193,NA,168,745,353,51,193
03,Baltimore City,011-003,07,40,Judge Orphans' Court,137,NA,715,NA,351,NA,46,NA,173,NA,137,715,351,46,173
03,Baltimore City,011-003,07,40,Judge Spec Appeal at Lg,96,11,426,102,204,28,21,12,99,18,107,528,232,33,117
03,Baltimore City,011-003,07,40,Register of Wills,53,NA,267,NA,119,NA,20,NA,57,NA,53,267,119,20,57
03,Baltimore City,011-003,07,40,Sheriff,56,NA,289,NA,142,NA,21,NA,72,NA,56,289,142,21,72
03,Baltimore City,011-003,07,40,State Senator,64,NA,346,NA,163,NA,22,NA,81,NA,64,346,163,22,81
03,Baltimore City,011-003,07,40,State's Attorney,63,NA,320,NA,162,NA,22,NA,78,NA,63,320,162,22,78
03,Baltimore City,011-003,07,40,U.S. Congress,66,NA,345,NA,167,NA,23,NA,83,NA,66,345,167,23,83
03,Baltimore City,011-003,07,40,U.S. Senator,66,NA,346,NA,171,NA,24,NA,82,NA,66,346,171,24,82
03,Baltimore City,011-004,07,40,Attorney General,2,NA,14,NA,2,NA,26,NA,1,NA,2,14,2,26,1
03,Baltimore City,011-004,07,40,Board of Ed at Large,1,NA,21,NA,4,NA,28,NA,0,NA,1,21,4,28,0
03,Baltimore City,011-004,07,40,Clerk Circuit Court,2,NA,13,NA,2,NA,23,NA,1,NA,2,13,2,23,1
03,Baltimore City,011-004,07,40,Comptroller,2,NA,14,NA,2,NA,26,NA,1,NA,2,14,2,26,1
03,Baltimore City,011-004,07,40,Governor / Lt. Governor,2,NA,14,NA,2,NA,22,NA,1,NA,2,14,2,22,1
03,Baltimore City,011-004,07,40,House of Delegates,6,NA,31,NA,6,NA,51,NA,3,NA,6,31,6,51,3
03,Baltimore City,011-004,07,40,Judge Circuit Court,2,NA,30,NA,8,NA,33,NA,4,NA,2,30,8,33,4
03,Baltimore City,011-004,07,40,Judge Orphans' Court,5,NA,31,NA,6,NA,32,NA,3,NA,5,31,6,32,3
03,Baltimore City,011-004,07,40,Judge Spec Appeal at Lg,2,2,17,6,4,0,28,7,0,1,4,23,4,35,1
03,Baltimore City,011-004,07,40,Register of Wills,2,NA,13,NA,2,NA,23,NA,1,NA,2,13,2,23,1
03,Baltimore City,011-004,07,40,Sheriff,2,NA,11,NA,2,NA,21,NA,1,NA,2,11,2,21,1
03,Baltimore City,011-004,07,40,State Senator,2,NA,14,NA,2,NA,26,NA,1,NA,2,14,2,26,1
03,Baltimore City,011-004,07,40,State's Attorney,2,NA,13,NA,2,NA,24,NA,1,NA,2,13,2,24,1
03,Baltimore City,011-004,07,40,U.S. Congress,2,NA,14,NA,1,NA,27,NA,1,NA,2,14,1,27,1
03,Baltimore City,011-004,07,40,U.S. Senator,2,NA,14,NA,1,NA,26,NA,1,NA,2,14,1,26,1
03,Baltimore City,011-005,07,40,Attorney General,82,NA,327,NA,131,NA,58,NA,97,NA,82,327,131,58,97
03,Baltimore City,011-005,07,40,Board of Ed at Large,121,NA,440,NA,196,NA,73,NA,148,NA,121,440,196,73,148
03,Baltimore City,011-005,07,40,Clerk Circuit Court,68,NA,282,NA,99,NA,53,NA,83,NA,68,282,99,53,83
03,Baltimore City,011-005,07,40,Comptroller,83,NA,328,NA,131,NA,58,NA,98,NA,83,328,131,58,98
03,Baltimore City,011-005,07,40,Governor / Lt. Governor,82,NA,328,NA,135,NA,57,NA,97,NA,82,328,135,57,97
03,Baltimore City,011-005,07,40,House of Delegates,202,NA,812,NA,309,NA,90,NA,266,NA,202,812,309,90,266
03,Baltimore City,011-005,07,40,Judge Circuit Court,190,NA,721,NA,282,NA,80,NA,204,NA,190,721,282,80,204
03,Baltimore City,011-005,07,40,Judge Orphans' Court,155,NA,688,NA,260,NA,98,NA,212,NA,155,688,260,98,212
03,Baltimore City,011-005,07,40,Judge Spec Appeal at Lg,102,16,401,99,143,44,65,23,100,37,118,500,187,88,137
03,Baltimore City,011-005,07,40,Register of Wills,67,NA,283,NA,92,NA,54,NA,81,NA,67,283,92,54,81
03,Baltimore City,011-005,07,40,Sheriff,72,NA,283,NA,107,NA,48,NA,85,NA,72,283,107,48,85
03,Baltimore City,011-005,07,40,State Senator,78,NA,323,NA,127,NA,40,NA,90,NA,78,323,127,40,90
03,Baltimore City,011-005,07,40,State's Attorney,80,NA,311,NA,120,NA,54,NA,92,NA,80,311,120,54,92
03,Baltimore City,011-005,07,40,U.S. Congress,81,NA,327,NA,130,NA,56,NA,94,NA,81,327,130,56,94
03,Baltimore City,011-005,07,40,U.S. Senator,83,NA,322,NA,132,NA,58,NA,98,NA,83,322,132,58,98
03,Baltimore City,011-006,07,46,Attorney General,48,NA,327,NA,172,NA,99,NA,71,NA,48,327,172,99,71
03,Baltimore City,011-006,07,46,Board of Ed at Large,68,NA,456,NA,233,NA,95,NA,103,NA,68,456,233,95,103
03,Baltimore City,011-006,07,46,Clerk Circuit Court,37,NA,276,NA,146,NA,70,NA,60,NA,37,276,146,70,60
03,Baltimore City,011-006,07,46,Comptroller,48,NA,329,NA,174,NA,98,NA,71,NA,48,329,174,98,71
03,Baltimore City,011-006,07,46,Governor / Lt. Governor,48,NA,332,NA,173,NA,99,NA,69,NA,48,332,173,99,69
03,Baltimore City,011-006,07,46,House of Delegates,115,NA,831,NA,441,NA,154,NA,166,NA,115,831,441,154,166
03,Baltimore City,011-006,07,46,Judge Circuit Court,111,NA,735,NA,383,NA,136,NA,165,NA,111,735,383,136,165
03,Baltimore City,011-006,07,46,Judge Orphans' Court,101,NA,692,NA,374,NA,159,NA,162,NA,101,692,374,159,162
03,Baltimore City,011-006,07,46,Judge Spec Appeal at Lg,59,19,404,92,218,44,80,27,95,13,78,496,262,107,108
03,Baltimore City,011-006,07,46,Register of Wills,38,NA,277,NA,148,NA,70,NA,61,NA,38,277,148,70,61
03,Baltimore City,011-006,07,46,Sheriff,39,NA,269,NA,147,NA,66,NA,61,NA,39,269,147,66,61
03,Baltimore City,011-006,07,46,State Senator,48,NA,325,NA,171,NA,62,NA,68,NA,48,325,171,62,68
03,Baltimore City,011-006,07,46,State's Attorney,45,NA,307,NA,161,NA,74,NA,65,NA,45,307,161,74,65
03,Baltimore City,011-006,07,46,U.S. Congress,48,NA,330,NA,175,NA,100,NA,70,NA,48,330,175,100,70
03,Baltimore City,011-006,07,46,U.S. Senator,48,NA,331,NA,175,NA,100,NA,71,NA,48,331,175,100,71
03,Baltimore City,011-007,07,46,Attorney General,39,NA,380,NA,99,NA,46,NA,81,NA,39,380,99,46,81
03,Baltimore City,011-007,07,46,Board of Ed at Large,62,NA,518,NA,128,NA,53,NA,119,NA,62,518,128,53,119
03,Baltimore City,011-007,07,46,Clerk Circuit Court,37,NA,313,NA,81,NA,40,NA,57,NA,37,313,81,40,57
03,Baltimore City,011-007,07,46,Comptroller,40,NA,383,NA,100,NA,47,NA,81,NA,40,383,100,47,81
03,Baltimore City,011-007,07,46,Governor / Lt. Governor,40,NA,388,NA,98,NA,48,NA,81,NA,40,388,98,48,81
03,Baltimore City,011-007,07,46,House of Delegates,111,NA,953,NA,259,NA,79,NA,222,NA,111,953,259,79,222
03,Baltimore City,011-007,07,46,Judge Circuit Court,83,NA,794,NA,204,NA,84,NA,169,NA,83,794,204,84,169
03,Baltimore City,011-007,07,46,Judge Orphans' Court,104,NA,787,NA,218,NA,98,NA,159,NA,104,787,218,98,159
03,Baltimore City,011-007,07,46,Judge Spec Appeal at Lg,42,10,435,141,99,33,53,7,83,22,52,576,132,60,105
03,Baltimore City,011-007,07,46,Register of Wills,37,NA,313,NA,81,NA,41,NA,56,NA,37,313,81,41,56
03,Baltimore City,011-007,07,46,Sheriff,35,NA,315,NA,83,NA,41,NA,64,NA,35,315,83,41,64
03,Baltimore City,011-007,07,46,State Senator,40,NA,374,NA,100,NA,31,NA,79,NA,40,374,100,31,79
03,Baltimore City,011-007,07,46,State's Attorney,40,NA,353,NA,88,NA,42,NA,67,NA,40,353,88,42,67
03,Baltimore City,011-007,07,46,U.S. Congress,40,NA,383,NA,102,NA,47,NA,80,NA,40,383,102,47,80
03,Baltimore City,011-007,07,46,U.S. Senator,40,NA,379,NA,98,NA,45,NA,81,NA,40,379,98,45,81
03,Baltimore City,011-008,07,45,Attorney General,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Board of Ed at Large,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Clerk Circuit Court,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Comptroller,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Governor / Lt. Governor,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,House of Delegates,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Judge Circuit Court,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Judge Orphans' Court,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Judge Spec Appeal at Lg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,Baltimore City,011-008,07,45,Register of Wills,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,Sheriff,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,State Senator,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,State's Attorney,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,U.S. Congress,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,011-008,07,45,U.S. Senator,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0
03,Baltimore City,012-001,07,43A,Attorney General,105,NA,616,NA,564,NA,69,NA,193,NA,105,616,564,69,193
03,Baltimore City,012-001,07,43A,Board of Ed at Large,151,NA,749,NA,652,NA,66,NA,271,NA,151,749,652,66,271
03,Baltimore City,012-001,07,43A,Clerk Circuit Court,81,NA,454,NA,423,NA,51,NA,144,NA,81,454,423,51,144
03,Baltimore City,012-001,07,43A,Comptroller,107,NA,626,NA,573,NA,70,NA,197,NA,107,626,573,70,197
03,Baltimore City,012-001,07,43A,Governor / Lt. Governor,103,NA,632,NA,572,NA,73,NA,196,NA,103,632,572,73,196
03,Baltimore City,012-001,07,43A,House of Delegates,196,NA,1097,NA,1038,NA,106,NA,356,NA,196,1097,1038,106,356
03,Baltimore City,012-001,07,43A,Judge Circuit Court,252,NA,1329,NA,1357,NA,108,NA,445,NA,252,1329,1357,108,445
03,Baltimore City,012-001,07,43A,Judge Orphans' Court,212,NA,1188,NA,1215,NA,126,NA,408,NA,212,1188,1215,126,408
03,Baltimore City,012-001,07,43A,Judge Spec Appeal at Lg,139,20,743,116,775,72,73,8,202,38,159,859,847,81,240
03,Baltimore City,012-001,07,43A,Register of Wills,81,NA,453,NA,435,NA,50,NA,148,NA,81,453,435,50,148
03,Baltimore City,012-001,07,43A,Sheriff,91,NA,497,NA,468,NA,49,NA,163,NA,91,497,468,49,163
03,Baltimore City,012-001,07,43A,State Senator,102,NA,595,NA,556,NA,65,NA,192,NA,102,595,556,65,192
03,Baltimore City,012-001,07,43A,State's Attorney,99,NA,560,NA,540,NA,54,NA,179,NA,99,560,540,54,179
03,Baltimore City,012-001,07,43A,U.S. Congress,105,NA,621,NA,564,NA,67,NA,194,NA,105,621,564,67,194
03,Baltimore City,012-001,07,43A,U.S. Senator,105,NA,628,NA,576,NA,70,NA,195,NA,105,628,576,70,195
03,Baltimore City,012-002,07,43A,Attorney General,17,NA,72,NA,31,NA,6,NA,22,NA,17,72,31,6,22
03,Baltimore City,012-002,07,43A,Board of Ed at Large,22,NA,86,NA,33,NA,7,NA,25,NA,22,86,33,7,25
03,Baltimore City,012-002,07,43A,Clerk Circuit Court,15,NA,43,NA,22,NA,5,NA,17,NA,15,43,22,5,17
03,Baltimore City,012-002,07,43A,Comptroller,17,NA,75,NA,32,NA,6,NA,22,NA,17,75,32,6,22
03,Baltimore City,012-002,07,43A,Governor / Lt. Governor,17,NA,74,NA,32,NA,6,NA,22,NA,17,74,32,6,22
03,Baltimore City,012-002,07,43A,House of Delegates,31,NA,113,NA,57,NA,10,NA,36,NA,31,113,57,10,36
03,Baltimore City,012-002,07,43A,Judge Circuit Court,42,NA,134,NA,71,NA,10,NA,50,NA,42,134,71,10,50
03,Baltimore City,012-002,07,43A,Judge Orphans' Court,31,NA,112,NA,64,NA,12,NA,40,NA,31,112,64,12,40
03,Baltimore City,012-002,07,43A,Judge Spec Appeal at Lg,27,2,77,23,39,2,5,3,19,8,29,100,41,8,27
03,Baltimore City,012-002,07,43A,Register of Wills,16,NA,45,NA,23,NA,5,NA,17,NA,16,45,23,5,17
03,Baltimore City,012-002,07,43A,Sheriff,14,NA,49,NA,21,NA,4,NA,17,NA,14,49,21,4,17
03,Baltimore City,012-002,07,43A,State Senator,16,NA,68,NA,30,NA,6,NA,19,NA,16,68,30,6,19
03,Baltimore City,012-002,07,43A,State's Attorney,17,NA,62,NA,27,NA,6,NA,19,NA,17,62,27,6,19
03,Baltimore City,012-002,07,43A,U.S. Congress,16,NA,71,NA,30,NA,6,NA,21,NA,16,71,30,6,21
03,Baltimore City,012-002,07,43A,U.S. Senator,16,NA,73,NA,32,NA,6,NA,21,NA,16,73,32,6,21
03,Baltimore City,012-003,07,43A,Attorney General,17,NA,229,NA,69,NA,5,NA,47,NA,17,229,69,5,47
03,Baltimore City,012-003,07,43A,Board of Ed at Large,25,NA,318,NA,103,NA,6,NA,75,NA,25,318,103,6,75
03,Baltimore City,012-003,07,43A,Clerk Circuit Court,9,NA,185,NA,43,NA,2,NA,29,NA,9,185,43,2,29
03,Baltimore City,012-003,07,43A,Comptroller,17,NA,232,NA,71,NA,5,NA,47,NA,17,232,71,5,47
03,Baltimore City,012-003,07,43A,Governor / Lt. Governor,17,NA,234,NA,71,NA,5,NA,46,NA,17,234,71,5,46
03,Baltimore City,012-003,07,43A,House of Delegates,30,NA,400,NA,129,NA,6,NA,88,NA,30,400,129,6,88
03,Baltimore City,012-003,07,43A,Judge Circuit Court,20,NA,448,NA,140,NA,12,NA,99,NA,20,448,140,12,99
03,Baltimore City,012-003,07,43A,Judge Orphans' Court,22,NA,434,NA,132,NA,9,NA,83,NA,22,434,132,9,83
03,Baltimore City,012-003,07,43A,Judge Spec Appeal at Lg,15,5,238,66,63,19,4,2,40,12,20,304,82,6,52
03,Baltimore City,012-003,07,43A,Register of Wills,8,NA,184,NA,45,NA,2,NA,31,NA,8,184,45,2,31
03,Baltimore City,012-003,07,43A,Sheriff,10,NA,193,NA,55,NA,2,NA,32,NA,10,193,55,2,32
03,Baltimore City,012-003,07,43A,State Senator,15,NA,229,NA,67,NA,4,NA,47,NA,15,229,67,4,47
03,Baltimore City,012-003,07,43A,State's Attorney,14,NA,210,NA,62,NA,3,NA,38,NA,14,210,62,3,38
03,Baltimore City,012-003,07,43A,U.S. Congress,17,NA,226,NA,70,NA,5,NA,46,NA,17,226,70,5,46
03,Baltimore City,012-003,07,43A,U.S. Senator,17,NA,231,NA,72,NA,5,NA,47,NA,17,231,72,5,47
03,Baltimore City,012-004,07,43A,Attorney General,39,NA,230,NA,128,NA,39,NA,88,NA,39,230,128,39,88
03,Baltimore City,012-004,07,43A,Board of Ed at Large,58,NA,335,NA,147,NA,45,NA,123,NA,58,335,147,45,123
03,Baltimore City,012-004,07,43A,Clerk Circuit Court,31,NA,183,NA,90,NA,29,NA,70,NA,31,183,90,29,70
03,Baltimore City,012-004,07,43A,Comptroller,41,NA,233,NA,127,NA,41,NA,90,NA,41,233,127,41,90
03,Baltimore City,012-004,07,43A,Governor / Lt. Governor,40,NA,237,NA,130,NA,42,NA,89,NA,40,237,130,42,89
03,Baltimore City,012-004,07,43A,House of Delegates,75,NA,412,NA,228,NA,55,NA,163,NA,75,412,228,55,163
03,Baltimore City,012-004,07,43A,Judge Circuit Court,80,NA,509,NA,271,NA,71,NA,190,NA,80,509,271,71,190
03,Baltimore City,012-004,07,43A,Judge Orphans' Court,95,NA,461,NA,245,NA,68,NA,179,NA,95,461,245,68,179
03,Baltimore City,012-004,07,43A,Judge Spec Appeal at Lg,56,6,270,52,164,14,32,16,95,10,62,322,178,48,105
03,Baltimore City,012-004,07,43A,Register of Wills,32,NA,181,NA,90,NA,30,NA,70,NA,32,181,90,30,70
03,Baltimore City,012-004,07,43A,Sheriff,36,NA,193,NA,104,NA,29,NA,75,NA,36,193,104,29,75
03,Baltimore City,012-004,07,43A,State Senator,40,NA,228,NA,118,NA,36,NA,86,NA,40,228,118,36,86
03,Baltimore City,012-004,07,43A,State's Attorney,40,NA,220,NA,124,NA,33,NA,81,NA,40,220,124,33,81
03,Baltimore City,012-004,07,43A,U.S. Congress,40,NA,233,NA,126,NA,40,NA,90,NA,40,233,126,40,90
03,Baltimore City,012-004,07,43A,U.S. Senator,39,NA,233,NA,128,NA,41,NA,90,NA,39,233,128,41,90
03,Baltimore City,012-005,07,43A,Attorney General,41,NA,272,NA,119,NA,39,NA,81,NA,41,272,119,39,81
03,Baltimore City,012-005,07,43A,Board of Ed at Large,63,NA,354,NA,169,NA,45,NA,103,NA,63,354,169,45,103
03,Baltimore City,012-005,07,43A,Clerk Circuit Court,31,NA,202,NA,76,NA,30,NA,47,NA,31,202,76,30,47
03,Baltimore City,012-005,07,43A,Comptroller,40,NA,271,NA,119,NA,37,NA,81,NA,40,271,119,37,81
03,Baltimore City,012-005,07,43A,Governor / Lt. Governor,41,NA,273,NA,120,NA,39,NA,82,NA,41,273,120,39,82
03,Baltimore City,012-005,07,43A,House of Delegates,76,NA,475,NA,224,NA,65,NA,155,NA,76,475,224,65,155
03,Baltimore City,012-005,07,43A,Judge Circuit Court,110,NA,506,NA,254,NA,63,NA,130,NA,110,506,254,63,130
03,Baltimore City,012-005,07,43A,Judge Orphans' Court,85,NA,473,NA,211,NA,57,NA,116,NA,85,473,211,57,116
03,Baltimore City,012-005,07,43A,Judge Spec Appeal at Lg,57,4,275,60,132,30,31,11,52,17,61,335,162,42,69
03,Baltimore City,012-005,07,43A,Register of Wills,31,NA,206,NA,81,NA,31,NA,46,NA,31,206,81,31,46
03,Baltimore City,012-005,07,43A,Sheriff,38,NA,216,NA,94,NA,32,NA,61,NA,38,216,94,32,61
03,Baltimore City,012-005,07,43A,State Senator,40,NA,266,NA,119,NA,38,NA,81,NA,40,266,119,38,81
03,Baltimore City,012-005,07,43A,State's Attorney,39,NA,248,NA,108,NA,32,NA,74,NA,39,248,108,32,74
03,Baltimore City,012-005,07,43A,U.S. Congress,41,NA,270,NA,120,NA,38,NA,80,NA,41,270,120,38,80
03,Baltimore City,012-005,07,43A,U.S. Senator,41,NA,273,NA,121,NA,39,NA,81,NA,41,273,121,39,81
